alg	model	cnt	n	e	m	k	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	cpu_time	exit_status	nr	|a|	|b|	r	H	k	m	pr	bf	d-f	seeds	matches	f-match	expanded	explored	greedy	dbl	ret	prunes	shift	band	t	t_std	precom	align	prune	trace	ed	h0	h0end
cp-csh-noprune	synthetic	1000	10000	0.06	0	12	20.2933	0:00:20	94.36	105.38	88.85	89.26	0.00	0.00	73.47	15.37	ok	43	10000	9997	0.00	GapSeed	12	0	0	0	Zero	833	456	456	1952292	1985909	946571	5872	0	0	0	198.59	470.68	60.30	0.47	468.87	0.00	1.33	523	381	381
cp-csh+gap-noprune	synthetic	1000	10000	0.06	0	12	20.1289	0:00:20	52.39	63.57	45.14	45.67	0.00	0.00	73.33	15.24	ok	69	10000	9998	0.00	GapSeed	12	0	0	0	Gap	833	455	454	1035664	1075556	517273	2370	0	0	0	107.56	291.06	29.74	0.65	289.07	0.00	1.34	524	406	406
cp-sh	synthetic	1000	10000	0.06	0	12	2.9572	0:00:02	10.57	21.73	3.37	3.92	0.00	0.00	70.01	2.56	ok	1000	10000	9999	0.00	SH	12	0	1	0	Zero	832	453	453	18967	21189	15211	26	7389	441	0	2.12	2.92	0.63	0.44	1.96	0.00	0.52	525	379	821
cp-csh	synthetic	1000	10000	0.06	0	12	2.7113	0:00:02	10.77	21.62	3.26	3.88	0.00	0.00	78.20	2.64	ok	1000	10000	9999	0.00	GapSeed	12	0	1	0	Zero	833	453	453	18443	20596	14822	27	228	442	387	2.06	2.67	0.71	0.47	1.71	0.15	0.49	525	383	822
cp-csh+gap	synthetic	1000	10000	0.06	0	12	2.7006	0:00:02	10.70	21.75	3.31	3.87	0.00	0.00	74.81	2.49	ok	1000	10000	9999	0.00	GapSeed	12	0	1	0	Gap	833	453	453	16406	18241	13416	16	2225	442	127	1.82	2.65	1.14	0.49	1.71	0.15	0.45	525	407	822
cp-sh-noprune	synthetic	1000	10000	0.06	1	12	20.4108	0:00:20	136.57	189.32	129.21	129.76	0.00	0.00	73.49	15.48	ok	13	10000	9996	0.00	SH	12	1	0	0	Zero	804	717	717	4985161	5028498	2366119	7925	0	0	0	502.85	1567.23	77.69	3.39	1562.03	0.00	1.81	521	174	174
cp-csh-noprune	synthetic	1000	10000	0.06	1	12	20.1051	0:00:20	32.15	43.35	24.91	25.65	0.00	0.00	74.86	15.55	ok	184	10000	9998	0.00	GapSeed	12	1	0	0	Zero	833	2704	2704	495899	514430	259074	3776	0	0	0	51.44	108.93	26.50	3.85	104.04	0.00	1.04	524	478	478
cp-csh+gap-noprune	synthetic	1000	10000	0.06	1	12	20.0370	0:00:20	15.88	26.92	8.50	9.03	0.00	0.00	75.50	15.63	ok	874	10000	9999	0.00	GapSeed	12	1	0	0	Gap	833	2700	2663	108741	118220	68694	331	0	0	0	11.82	22.71	7.64	3.86	18.15	0.00	0.70	525	503	503
cp-sh	synthetic	1000	10000	0.06	1	12	5.6285	0:00:05	12.01	23.20	4.82	5.36	0.00	0.00	84.04	5.23	ok	1000	10000	9999	0.00	SH	12	1	1	0	Zero	802	715	715	17362	19438	14151	21	7264	703	0	1.94	5.58	1.11	3.16	1.99	0.00	0.43	525	175	1582
cp-csh	synthetic	1000	10000	0.06	1	12	6.9705	0:00:06	12.09	23.47	5.12	5.65	0.00	0.00	86.93	6.55	ok	1000	10000	9999	0.00	GapSeed	12	1	1	0	Zero	833	2700	2700	14800	16504	12361	25	46	1607	738	1.65	6.90	1.50	3.99	2.52	1.15	0.39	525	479	1599
cp-csh+gap	synthetic	1000	10000	0.06	1	12	6.0949	0:00:06	12.41	23.49	5.14	5.92	0.00	0.00	85.67	5.71	ok	1000	10000	9999	0.00	GapSeed	12	1	1	0	Gap	833	2700	2662	11816	13047	10175	10	33	1607	410	1.30	6.04	0.19	3.67	1.91	0.95	0.46	525	504	1602
cp-sh-noprune	synthetic	1000	10000	0.06	0	13	20.6618	0:00:20	93.78	105.19	86.77	87.29	0.00	0.00	74.66	15.93	ok	36	10000	9996	0.00	SH	13	0	0	0	Zero	768	396	396	2110251	2140451	1027497	4081	0	0	0	214.05	572.49	58.85	0.54	570.37	0.00	1.57	523	372	372
cp-csh-noprune	synthetic	1000	10000	0.06	0	13	20.2017	0:00:20	94.44	105.58	87.16	87.71	0.00	0.00	76.03	15.85	ok	34	10000	9994	0.00	GapSeed	13	0	0	0	Zero	769	396	396	2035128	2068230	992697	5783	0	0	0	206.82	592.96	67.18	0.53	590.85	0.00	1.58	523	375	375
cp-csh+gap-noprune	synthetic	1000	10000	0.06	0	13	20.3077	0:00:20	52.19	63.47	45.08	45.65	0.00	0.00	76.09	15.94	ok	63	10000	9998	0.00	GapSeed	13	0	0	0	Gap	769	396	395	1143838	1184685	573239	2544	0	0	0	118.47	321.82	32.63	0.41	319.95	0.00	1.46	524	398	398
cp-sh	synthetic	1000	10000	0.06	0	13	3.4442	0:00:03	10.54	21.62	3.25	3.78	0.00	0.00	72.89	3.02	ok	1000	10000	9999	0.00	SH	13	0	1	0	Zero	768	396	396	21140	23545	16811	29	9111	385	0	2.35	3.39	1.01	0.45	2.35	0.00	0.60	525	373	759
cp-csh	synthetic	1000	10000	0.06	0	13	3.0331	0:00:03	10.43	21.60	3.24	3.78	0.00	0.00	66.95	2.50	ok	1000	10000	9999	0.00	GapSeed	13	0	1	0	Zero	769	396	396	20547	22883	16376	30	341	386	339	2.29	2.98	1.00	0.41	1.95	0.13	0.62	525	376	760
cp-csh+gap	synthetic	1000	10000	0.06	0	13	2.9932	0:00:02	10.57	21.61	3.27	3.80	0.00	0.00	68.50	2.54	ok	1000	10000	9999	0.00	GapSeed	13	0	1	0	Gap	769	396	396	18633	20687	15057	20	3867	386	99	2.07	2.94	0.71	0.41	2.04	0.13	0.49	525	398	760
cp-sh-noprune	synthetic	1000	10000	0.06	1	13	21.6156	0:00:21	136.27	147.22	128.80	129.32	0.00	0.00	70.81	15.76	ok	14	10000	9997	0.00	SH	13	1	0	0	Zero	763	667	667	4819246	4860705	2302571	8552	0	0	0	486.07	1541.66	80.80	3.40	1536.42	0.00	1.84	522	190	190
cp-csh-noprune	synthetic	1000	10000	0.06	1	13	20.0338	0:00:20	31.84	42.97	24.53	25.20	0.00	0.00	75.31	15.61	ok	180	10000	9998	0.00	GapSeed	13	1	0	0	Zero	769	2356	2356	502055	520260	264973	3639	0	0	0	52.03	110.98	24.71	3.69	106.22	0.00	1.07	524	478	478
cp-csh+gap-noprune	synthetic	1000	10000	0.06	1	13	20.0301	0:00:20	21.34	32.30	13.96	14.55	0.00	0.00	77.05	15.93	ok	715	10000	9999	0.00	GapSeed	13	1	0	0	Gap	769	2355	2344	133588	144348	83205	420	0	0	0	14.43	27.82	9.34	3.70	23.36	0.00	0.76	525	500	500
cp-sh	synthetic	1000	10000	0.06	1	13	5.7265	0:00:05	11.92	23.20	4.79	5.29	0.00	0.00	78.60	4.99	ok	1000	10000	9999	0.00	SH	13	1	1	0	Zero	761	664	664	17804	19904	14603	24	7334	655	0	1.99	5.68	1.62	3.25	2.01	0.00	0.42	525	194	1505
cp-csh	synthetic	1000	10000	0.06	1	13	6.4725	0:00:06	12.34	23.43	5.08	5.61	0.00	0.00	85.89	6.04	ok	1000	10000	9999	0.00	GapSeed	13	1	1	0	Zero	769	2355	2355	15231	16968	12780	27	53	1426	667	1.70	6.41	1.71	3.80	2.19	0.85	0.41	525	478	1480
cp-csh+gap	synthetic	1000	10000	0.06	1	13	6.2223	0:00:06	12.02	23.45	5.05	5.57	0.00	0.00	79.39	5.40	ok	1000	10000	9999	0.00	GapSeed	13	1	1	0	Gap	769	2355	2345	12084	13345	10452	11	53	1426	338	1.33	6.16	2.05	3.80	1.87	0.85	0.48	525	501	1482
cp-sh-noprune	synthetic	1000	10000	0.08	0	12	20.4184	0:00:20	154.01	189.58	161.37	161.89	0.00	0.00	73.44	15.49	ok	21	10000	9998	0.00	SH	12	0	0	0	Zero	832	373	373	3333137	3375778	1591021	7944	0	0	0	337.58	970.14	87.57	0.56	967.81	0.00	1.77	686	459	459
cp-csh-noprune	synthetic	1000	10000	0.08	0	12	20.2150	0:00:20	93.95	105.45	87.07	87.66	0.00	0.00	74.64	15.55	ok	21	10000	9998	0.00	GapSeed	12	0	0	0	Zero	833	373	373	3224626	3271225	1540748	10355	0	0	0	327.12	961.26	82.16	0.45	959.12	0.00	1.69	686	463	463
cp-csh+gap-noprune	synthetic	1000	10000	0.08	0	12	20.2595	0:00:20	94.38	105.82	87.17	87.71	0.00	0.00	73.05	15.29	ok	31	10000	10000	0.00	GapSeed	12	0	0	0	Gap	833	371	370	2032368	2088427	983532	5530	0	0	0	208.83	652.61	52.59	0.46	650.17	0.00	1.98	689	490	490
cp-sh	synthetic	1000	10000	0.08	0	12	7.8892	0:00:07	11.93	23.80	4.73	5.28	0.00	0.00	87.46	7.38	ok	1000	10000	9999	0.00	SH	12	0	1	0	Zero	832	371	371	40329	44785	28206	93	29455	358	0	4.48	7.84	2.73	0.46	6.76	0.00	0.62	689	461	820
cp-csh	synthetic	1000	10000	0.08	0	12	6.0401	0:00:06	11.50	22.64	4.24	4.76	0.00	0.00	84.16	5.58	ok	1000	10000	9999	0.00	GapSeed	12	0	1	0	Zero	833	372	372	38595	42919	27154	93	2998	361	302	4.29	5.99	2.15	0.45	4.92	0.17	0.61	689	464	822
cp-csh+gap	synthetic	1000	10000	0.08	0	12	7.1333	0:00:07	11.41	22.62	4.24	4.77	0.00	0.00	86.77	6.68	ok	1000	10000	9999	0.00	GapSeed	12	0	1	0	Gap	833	372	371	36764	40859	26007	75	18870	360	66	4.09	7.08	1.93	0.45	6.02	0.18	0.61	689	490	823
cp-sh-noprune	synthetic	1000	10000	0.08	1	12	21.9591	0:00:21	136.58	149.68	129.11	129.69	0.00	0.00	67.61	15.37	ok	11	10000	9998	0.00	SH	12	1	0	0	Zero	805	669	669	6054314	6107353	2860914	15242	0	0	0	610.74	1993.73	82.89	3.37	1988.43	0.00	1.93	683	274	274
cp-csh-noprune	synthetic	1000	10000	0.08	1	12	20.0436	0:00:20	52.91	64.24	45.80	46.31	0.00	0.00	74.53	15.42	ok	77	10000	10000	0.00	GapSeed	12	1	0	0	Zero	833	2324	2324	990380	1018015	494220	8359	0	0	0	101.80	259.52	44.73	3.80	254.36	0.00	1.36	691	616	616
cp-csh+gap-noprune	synthetic	1000	10000	0.08	1	12	20.0772	0:00:20	31.61	42.90	24.48	25.02	0.00	0.00	73.87	15.32	ok	236	10000	10000	0.00	GapSeed	12	1	0	0	Gap	833	2329	2292	342104	363374	186942	1619	0	0	0	36.33	84.79	22.23	3.97	79.75	0.00	1.07	690	645	645
cp-sh	synthetic	1000	10000	0.08	1	12	6.8258	0:00:06	12.35	23.31	4.90	5.52	0.00	0.00	89.94	6.63	ok	1000	10000	9999	0.00	SH	12	1	1	0	Zero	804	666	666	21546	24488	16853	51	12189	649	0	2.45	6.78	1.21	3.21	3.06	0.00	0.51	689	276	1575
cp-csh	synthetic	1000	10000	0.08	1	12	6.9940	0:00:06	12.21	23.51	5.08	5.62	0.00	0.00	88.66	6.70	ok	1000	10000	9999	0.00	GapSeed	12	1	1	0	Zero	833	2329	2329	17344	19727	14004	52	174	1386	572	1.97	6.93	0.92	3.76	2.66	0.99	0.50	689	615	1592
cp-csh+gap	synthetic	1000	10000	0.08	1	12	6.3176	0:00:06	12.28	23.42	5.06	5.59	0.00	0.00	90.08	6.19	ok	1000	10000	9999	0.00	GapSeed	12	1	1	0	Gap	833	2329	2293	13390	15155	11203	23	232	1386	257	1.52	6.26	0.84	3.68	2.17	0.86	0.41	689	645	1596
cp-sh-noprune	synthetic	1000	10000	0.08	0	13	20.9569	0:00:20	171.10	189.43	165.72	166.26	0.00	0.00	71.82	15.54	ok	20	10000	9998	0.00	SH	13	0	0	0	Zero	769	319	319	3500211	3542533	1680431	8069	0	0	0	354.25	1046.37	128.59	0.85	1043.71	0.00	1.81	687	450	450
cp-csh-noprune	synthetic	1000	10000	0.08	0	13	20.4117	0:00:20	136.80	147.65	129.22	129.76	0.00	0.00	73.19	15.43	ok	19	10000	9997	0.00	GapSeed	13	0	0	0	Zero	769	319	319	3421213	3467330	1643493	10320	0	0	0	346.73	1072.74	121.48	0.39	1070.56	0.00	1.79	687	452	452
cp-csh+gap-noprune	synthetic	1000	10000	0.08	0	13	20.1061	0:00:20	94.13	105.46	87.14	87.66	0.00	0.00	74.30	15.44	ok	29	10000	9999	0.00	GapSeed	13	0	0	0	Gap	769	318	317	2225294	2281915	1081785	5818	0	0	0	228.19	691.86	68.60	0.39	689.93	0.00	1.55	689	476	476
cp-sh	synthetic	1000	10000	0.08	0	13	13.8060	0:00:13	15.58	26.51	8.16	8.71	0.00	0.00	93.59	13.42	ok	1000	10000	9999	0.00	SH	13	0	1	0	Zero	768	318	318	68479	74520	44653	169	53771	307	0	7.45	13.74	5.48	0.49	12.58	0.00	0.67	689	450	758
cp-csh	synthetic	1000	10000	0.08	0	13	10.2456	0:00:10	15.34	26.57	8.13	8.66	0.00	0.00	91.15	9.87	ok	1000	10000	9999	0.00	GapSeed	13	0	1	0	Zero	769	318	318	64230	70051	42269	165	8058	310	259	7.01	10.19	4.60	0.38	9.18	0.20	0.64	689	453	761
cp-csh+gap	synthetic	1000	10000	0.08	0	13	13.3562	0:00:13	15.55	26.61	8.18	8.68	0.00	0.00	90.52	12.55	ok	1000	10000	9999	0.00	GapSeed	13	0	1	0	Gap	769	318	318	62850	68541	41432	145	38541	310	48	6.85	13.29	5.63	0.39	12.25	0.23	0.64	689	475	761
cp-sh-noprune	synthetic	1000	10000	0.08	1	13	20.2962	0:00:20	161.63	189.41	156.18	156.69	0.00	0.00	73.56	15.42	ok	11	10000	9998	0.00	SH	13	1	0	0	Zero	760	612	612	5782348	5832467	2751261	15553	0	0	0	583.25	1842.57	72.74	3.36	1837.32	0.00	1.89	683	295	295
cp-csh-noprune	synthetic	1000	10000	0.08	1	13	20.1394	0:00:20	53.15	64.38	45.96	46.49	0.00	0.00	71.99	14.99	ok	74	10000	10000	0.00	GapSeed	13	1	0	0	Zero	769	1994	1994	1037588	1064915	520945	8342	0	0	0	106.49	271.44	51.21	3.90	266.21	0.00	1.32	691	613	613
cp-csh+gap-noprune	synthetic	1000	10000	0.08	1	13	20.0946	0:00:20	31.94	42.95	24.48	25.07	0.00	0.00	75.04	15.55	ok	201	10000	10001	0.00	GapSeed	13	1	0	0	Gap	769	1995	1985	407582	430682	221177	1925	0	0	0	43.06	99.58	25.35	3.68	94.79	0.00	1.10	690	639	639
cp-sh	synthetic	1000	10000	0.08	1	13	6.7740	0:00:06	11.93	23.15	4.83	5.37	0.00	0.00	83.14	6.13	ok	1000	10000	9999	0.00	SH	13	1	1	0	Zero	761	610	610	22270	25257	17522	56	12349	597	0	2.53	6.73	1.21	3.18	3.05	0.00	0.50	689	303	1498
cp-csh	synthetic	1000	10000	0.08	1	13	6.5681	0:00:06	12.44	23.47	5.06	5.69	0.00	0.00	85.11	6.07	ok	1000	10000	9999	0.00	GapSeed	13	1	1	0	Zero	769	1997	1997	18143	20596	14688	56	211	1213	509	2.06	6.50	1.33	3.48	2.49	0.76	0.53	689	612	1475
cp-csh+gap	synthetic	1000	10000	0.08	1	13	6.0143	0:00:06	12.17	23.43	5.08	5.61	0.00	0.00	85.47	5.63	ok	1000	10000	9999	0.00	GapSeed	13	1	1	0	Gap	769	1997	1987	14032	15871	11757	26	381	1213	204	1.59	5.96	0.81	3.45	2.12	0.76	0.39	689	638	1477
cp-sh-noprune	synthetic	1000	10000	0.1	0	12	20.5108	0:00:20	176.93	189.14	128.94	129.48	0.00	0.00	71.85	15.21	ok	13	10000	9994	0.00	SH	12	0	0	0	Zero	832	305	305	4743861	4799684	2243490	12641	0	0	0	479.97	1574.95	122.93	0.58	1572.40	0.00	1.98	842	527	527
cp-csh-noprune	synthetic	1000	10000	0.1	0	12	21.3439	0:00:21	136.16	147.33	128.94	129.47	0.00	0.00	69.68	15.37	ok	13	10000	9994	0.00	GapSeed	12	0	0	0	Zero	833	306	306	4647959	4708455	2199279	15533	0	0	0	470.85	1639.69	101.81	0.45	1637.33	0.00	1.90	842	529	529
cp-csh+gap-noprune	synthetic	1000	10000	0.1	0	12	20.4518	0:00:20	94.14	105.61	87.17	87.68	0.00	0.00	72.71	15.35	ok	18	10000	9997	0.00	GapSeed	12	0	0	0	Gap	833	305	305	3214358	3285724	1532782	9688	0	0	0	328.57	1134.79	102.04	0.45	1132.53	0.00	1.81	842	553	553
cp-sh	synthetic	1000	10000	0.1	0	12	20.0579	0:00:20	52.44	63.56	45.13	45.67	0.00	0.00	74.78	15.50	ok	130	10000	10001	0.00	SH	12	0	1	0	Zero	832	304	304	527844	546767	272974	1846	340167	290	0	54.67	154.05	65.92	0.54	152.30	0.00	1.21	847	529	820
cp-csh	synthetic	1000	10000	0.1	0	12	20.1595	0:00:20	52.59	63.52	45.08	45.61	0.00	0.00	73.36	15.28	ok	178	10000	10002	0.00	GapSeed	12	0	1	0	Zero	833	305	305	433961	451454	228199	1540	112616	300	235	45.14	113.02	56.48	0.53	111.30	1.23	1.19	847	531	829
cp-csh+gap	synthetic	1000	10000	0.1	0	12	20.0504	0:00:20	52.31	63.48	45.11	45.63	0.00	0.00	74.87	15.51	ok	154	10000	10001	0.00	GapSeed	12	0	1	0	Gap	833	304	304	428348	445769	225357	1470	278334	300	32	44.57	129.99	59.70	0.44	128.43	1.30	1.12	847	556	829
cp-sh-noprune	synthetic	1000	10000	0.1	1	12	20.3929	0:00:20	136.76	147.78	129.35	129.87	0.00	0.00	73.11	15.39	ok	9	10000	9992	0.00	SH	12	1	0	0	Zero	810	621	621	6894073	6956041	3247740	22979	0	0	0	695.60	2262.76	118.26	3.32	2257.38	0.00	2.05	840	380	380
cp-csh-noprune	synthetic	1000	10000	0.1	1	12	20.3087	0:00:20	52.92	64.02	45.63	46.18	0.00	0.00	74.41	15.63	ok	49	10000	9995	0.00	GapSeed	12	1	0	0	Zero	833	2006	2006	1529584	1565204	746548	13742	0	0	0	156.52	413.69	53.47	3.58	408.66	0.00	1.45	846	738	738
cp-csh+gap-noprune	synthetic	1000	10000	0.1	1	12	20.1185	0:00:20	52.79	63.97	45.54	46.11	0.00	0.00	74.85	15.54	ok	105	10000	10000	0.00	GapSeed	12	1	0	0	Gap	833	2007	1972	691131	722930	352906	4038	0	0	0	72.29	191.12	36.12	3.61	186.25	0.00	1.25	846	771	771
cp-sh	synthetic	1000	10000	0.1	1	12	7.9022	0:00:07	12.05	23.35	4.91	5.45	0.00	0.00	92.38	7.77	ok	1000	10000	10000	0.00	SH	12	1	1	0	Zero	807	616	616	27161	31083	20357	99	19168	593	0	3.11	7.86	0.75	3.12	4.24	0.00	0.50	848	382	1569
cp-csh	synthetic	1000	10000	0.1	1	12	7.3293	0:00:07	12.38	23.41	5.04	5.65	0.00	0.00	84.06	6.62	ok	1000	10000	10000	0.00	GapSeed	12	1	1	0	Zero	833	2006	2006	20744	23893	16156	90	542	1194	442	2.39	7.26	1.38	3.56	3.18	0.89	0.52	848	738	1590
cp-csh+gap	synthetic	1000	10000	0.1	1	12	6.9178	0:00:06	12.27	23.40	5.02	5.54	0.00	0.00	86.87	6.48	ok	1000	10000	10000	0.00	GapSeed	12	1	1	0	Gap	833	2006	1969	15906	18322	12842	45	1124	1194	159	1.83	6.86	2.18	3.70	2.63	0.86	0.52	848	771	1594
cp-sh-noprune	synthetic	1000	10000	0.1	0	13	21.2385	0:00:21	142.27	189.34	136.89	137.45	0.00	0.00	70.77	15.54	ok	13	10000	9994	0.00	SH	13	0	0	0	Zero	769	261	261	5088559	5144987	2419923	13163	0	0	0	514.50	1631.45	58.36	0.55	1628.99	0.00	1.92	842	508	508
cp-csh-noprune	synthetic	1000	10000	0.1	0	13	20.4066	0:00:20	136.82	147.82	129.38	129.93	0.00	0.00	72.73	15.34	ok	12	10000	9997	0.00	GapSeed	13	0	0	0	Zero	769	260	260	4977029	5037640	2368304	15758	0	0	0	503.76	1698.19	86.93	0.36	1695.92	0.00	1.91	841	510	510
cp-csh+gap-noprune	synthetic	1000	10000	0.1	0	13	20.3087	0:00:20	136.63	147.52	129.10	129.63	0.00	0.00	74.19	15.55	ok	16	10000	9996	0.00	GapSeed	13	0	0	0	Gap	769	260	260	3557657	3630144	1704357	10179	0	0	0	363.01	1265.80	93.12	0.37	1263.57	0.00	1.86	842	533	533
cp-sh	synthetic	1000	10000	0.1	0	13	20.1235	0:00:20	52.40	63.41	44.96	45.50	0.00	0.00	73.65	15.31	ok	50	10000	9995	0.00	SH	13	0	1	0	Zero	769	258	258	1319229	1347645	652241	4411	532536	246	0	134.76	401.80	84.40	0.52	399.85	0.00	1.43	846	511	758
cp-csh	synthetic	1000	10000	0.1	0	13	20.1238	0:00:20	52.46	63.62	45.18	45.74	0.00	0.00	73.79	15.30	ok	55	10000	9995	0.00	GapSeed	13	0	1	0	Zero	769	257	257	1195482	1222711	594022	4127	202851	256	200	122.27	365.26	85.02	0.37	363.45	3.15	1.44	846	513	768
cp-csh+gap	synthetic	1000	10000	0.1	0	13	20.0862	0:00:20	52.55	63.75	45.32	45.86	0.00	0.00	74.28	15.42	ok	50	10000	9995	0.00	GapSeed	13	0	1	0	Gap	769	258	257	1178890	1206082	586134	3907	492814	256	22	120.61	401.05	88.11	0.37	399.22	3.35	1.46	846	535	768
cp-sh-noprune	synthetic	1000	10000	0.1	1	13	20.1343	0:00:20	140.29	189.26	128.82	129.39	0.00	0.00	74.05	15.40	ok	10	10000	9996	0.00	SH	13	1	0	0	Zero	762	554	554	6310791	6368860	2994604	23579	0	0	0	636.89	2010.54	81.43	3.35	2005.28	0.00	1.91	840	417	417
cp-csh-noprune	synthetic	1000	10000	0.1	1	13	20.3673	0:00:20	94.48	105.61	87.26	87.86	0.00	0.00	72.37	15.23	ok	43	10000	9994	0.00	GapSeed	13	1	0	0	Zero	769	1701	1701	1683768	1719887	824957	14487	0	0	0	171.99	472.76	73.25	3.74	467.50	0.00	1.52	846	729	729
cp-csh+gap-noprune	synthetic	1000	10000	0.1	1	13	20.1589	0:00:20	53.39	64.26	45.82	46.39	0.00	0.00	74.20	15.46	ok	87	10000	9998	0.00	GapSeed	13	1	0	0	Gap	769	1696	1686	837200	871809	425826	4873	0	0	0	87.18	231.08	39.38	3.55	226.21	0.00	1.32	846	759	759
cp-sh	synthetic	1000	10000	0.1	1	13	8.1468	0:00:08	12.02	23.18	4.82	5.37	0.00	0.00	87.29	7.61	ok	1000	10000	10000	0.00	SH	13	1	1	0	Zero	762	555	555	28349	32345	21369	110	19583	538	0	3.23	8.10	1.61	3.18	4.42	0.00	0.51	848	415	1493
cp-csh	synthetic	1000	10000	0.1	1	13	6.9259	0:00:06	12.32	23.53	5.06	5.65	0.00	0.00	89.38	6.65	ok	1000	10000	10000	0.00	GapSeed	13	1	1	0	Zero	769	1693	1693	22304	25590	17362	99	731	1031	387	2.56	6.87	1.42	3.35	3.06	0.68	0.45	848	731	1473
cp-csh+gap	synthetic	1000	10000	0.1	1	13	6.6646	0:00:06	12.30	23.38	5.05	5.57	0.00	0.00	84.85	6.13	ok	1000	10000	10000	0.00	GapSeed	13	1	1	0	Gap	769	1693	1683	17353	19930	13960	52	1995	1031	121	1.99	6.60	1.39	3.41	2.61	0.69	0.58	848	760	1476
cp-sh-noprune	synthetic	1000	10000	0.12	0	12	20.9565	0:00:20	290.34	315.45	285.43	285.94	0.00	0.00	72.31	15.65	ok	10	10000	9972	0.00	SH	12	0	0	0	Zero	833	250	250	6444107	6517116	3035172	19037	0	0	0	651.71	2092.80	187.65	0.55	2090.29	0.00	1.96	1002	582	582
cp-csh-noprune	synthetic	1000	10000	0.12	0	12	21.8774	0:00:21	175.09	189.21	169.54	170.05	0.00	0.00	68.66	15.51	ok	10	10000	9972	0.00	GapSeed	12	0	0	0	Zero	833	250	250	6347297	6425554	2990448	22240	0	0	0	642.56	2182.94	171.97	0.41	2180.55	0.00	1.97	1002	584	584
cp-csh+gap-noprune	synthetic	1000	10000	0.12	0	12	20.7170	0:00:20	136.66	147.71	129.28	129.81	0.00	0.00	71.99	15.40	ok	12	10000	9979	0.00	GapSeed	12	0	0	0	Gap	833	252	252	4684566	4773666	2216257	15170	0	0	0	477.37	1722.58	115.98	0.42	1720.29	0.00	1.87	999	606	606
cp-sh	synthetic	1000	10000	0.12	0	12	20.5087	0:00:20	94.30	105.36	86.96	87.49	0.00	0.00	72.99	15.48	ok	21	10000	9989	0.00	SH	12	0	1	0	Zero	832	252	252	2890726	2937802	1380713	10738	741501	239	0	293.78	975.24	158.29	0.52	972.94	0.00	1.78	1000	581	820
cp-csh	synthetic	1000	10000	0.12	0	12	20.1594	0:00:20	94.46	105.65	87.21	87.72	0.00	0.00	74.05	15.44	ok	21	10000	9989	0.00	GapSeed	12	0	1	0	Zero	833	252	252	2718823	2764333	1300590	10563	312396	251	186	276.43	958.59	156.00	0.42	956.42	8.27	1.75	1000	583	832
cp-csh+gap	synthetic	1000	10000	0.12	0	12	20.4936	0:00:20	94.40	105.41	86.98	87.53	0.00	0.00	73.54	15.57	ok	20	10000	9988	0.00	GapSeed	12	0	1	0	Gap	833	252	252	2690496	2735796	1287569	10076	686512	251	15	273.58	1023.24	160.45	0.43	1021.07	8.34	1.74	1000	605	832
cp-sh-noprune	synthetic	1000	10000	0.12	1	12	22.1445	0:00:22	220.29	231.29	212.96	213.52	0.00	0.00	67.84	15.52	ok	8	10000	9966	0.00	SH	12	1	0	0	Zero	810	566	566	7839547	7913506	3683413	34298	0	0	0	791.35	2764.11	100.52	5.94	2756.14	0.00	2.04	1001	487	487
cp-csh-noprune	synthetic	1000	10000	0.12	1	12	20.4087	0:00:20	94.63	105.88	87.44	87.96	0.00	0.00	72.95	15.38	ok	28	10000	9991	0.00	GapSeed	12	1	0	0	Zero	833	1741	1741	2356042	2403011	1132503	22494	0	0	0	240.30	727.76	79.72	3.53	722.52	0.00	1.71	1001	848	848
cp-csh+gap-noprune	synthetic	1000	10000	0.12	1	12	20.3213	0:00:20	53.07	64.25	45.81	46.33	0.00	0.00	74.60	15.68	ok	54	10000	9998	0.00	GapSeed	12	1	0	0	Gap	833	1738	1702	1236088	1280120	608213	8364	0	0	0	128.01	375.43	45.57	3.59	370.41	0.00	1.43	1001	882	882
cp-sh	synthetic	1000	10000	0.12	1	12	10.5871	0:00:10	12.38	23.21	4.88	5.42	0.00	0.00	90.48	10.07	ok	1000	10000	10000	0.00	SH	12	1	1	0	Zero	809	564	564	35441	40522	25360	185	29714	537	0	4.05	10.52	2.09	3.28	6.54	0.00	0.71	1002	489	1564
cp-csh	synthetic	1000	10000	0.12	1	12	7.8549	0:00:07	12.21	23.41	5.05	5.60	0.00	0.00	91.65	7.69	ok	1000	10000	10000	0.00	GapSeed	12	1	1	0	Zero	833	1735	1735	25838	29900	19319	152	1658	1032	344	2.99	7.80	1.28	3.42	3.87	0.83	0.50	1002	848	1590
cp-csh+gap	synthetic	1000	10000	0.12	1	12	7.5749	0:00:07	12.30	23.42	5.06	5.59	0.00	0.00	89.10	7.25	ok	1000	10000	10000	0.00	GapSeed	12	1	1	0	Gap	833	1735	1699	20210	23471	15600	85	4499	1032	99	2.35	7.51	0.96	3.41	3.53	0.73	0.58	1002	882	1594
cp-sh-noprune	synthetic	1000	10000	0.12	0	13	20.8426	0:00:20	303.83	315.30	296.54	297.07	0.00	0.00	71.29	15.36	ok	9	10000	9968	0.00	SH	13	0	0	0	Zero	769	210	210	6835124	6906988	3236525	19093	0	0	0	690.70	2312.61	211.83	0.54	2310.05	0.00	2.01	1002	558	558
